latitude,longitude,path,row,scan,track,acq_date,acq_time,satellite,confidence,daynight
37.594135,-93.412611,026,034,6613,3525,2026-04-06,1654,L8,L,D
37.594405,-93.412613,026,034,6613,3524,2026-04-06,1654,L8,H,D
37.594406,-93.412273,026,034,6614,3524,2026-04-06,1654,L8,H,D
37.594713,-94.116394,026,034,4542,3506,2026-04-06,1654,L8,H,D
37.594942,-94.120815,026,034,4529,3505,2026-04-06,1654,L8,H,D
37.594945,-94.120475,026,034,4530,3505,2026-04-06,1654,L8,H,D
37.594984,-94.116398,026,034,4542,3505,2026-04-06,1654,L8,H,D
37.594987,-94.116058,026,034,4543,3505,2026-04-06,1654,L8,L,D
37.595216,-94.12048,026,034,4530,3504,2026-04-06,1654,L8,H,D
37.595219,-94.12014,026,034,4531,3504,2026-04-06,1654,L8,H,D
37.595241,-94.117761,026,034,4538,3504,2026-04-06,1654,L8,H,D
37.595489,-94.120144,026,034,4531,3503,2026-04-06,1654,L8,H,D
37.595512,-94.117765,026,034,4538,3503,2026-04-06,1654,L8,H,D
37.595515,-94.117426,026,034,4539,3503,2026-04-06,1654,L8,H,D
37.595547,-94.114028,026,034,4549,3503,2026-04-06,1654,L8,L,D
37.595817,-94.114032,026,034,4549,3502,2026-04-06,1654,L8,L,D
37.595821,-94.113692,026,034,4550,3502,2026-04-06,1654,L8,H,D
37.596052,-94.117773,026,034,4538,3501,2026-04-06,1654,L8,M,D
37.596056,-94.117434,026,034,4539,3501,2026-04-06,1654,L8,L,D
37.596091,-94.113696,026,034,4550,3501,2026-04-06,1654,L8,H,D
37.596094,-94.113356,026,034,4551,3501,2026-04-06,1654,L8,H,D
37.596323,-94.117778,026,034,4538,3500,2026-04-06,1654,L8,H,D
37.596326,-94.117438,026,034,4539,3500,2026-04-06,1654,L8,H,D
37.596361,-94.1137,026,034,4550,3500,2026-04-06,1654,L8,H,D
37.596365,-94.11336,026,034,4551,3500,2026-04-06,1654,L8,H,D
37.596632,-94.113704,026,034,4550,3499,2026-04-06,1654,L8,H,D
37.596635,-94.113364,026,034,4551,3499,2026-04-06,1654,L8,H,D
37.596902,-94.113708,026,034,4550,3498,2026-04-06,1654,L8,H,D
37.596905,-94.113368,026,034,4551,3498,2026-04-06,1654,L8,H,D
37.597169,-94.114052,026,034,4549,3497,2026-04-06,1654,L8,H,D
37.597172,-94.113712,026,034,4550,3497,2026-04-06,1654,L8,H,D
37.597176,-94.113372,026,034,4551,3497,2026-04-06,1654,L8,H,D
37.597179,-94.113033,026,034,4552,3497,2026-04-06,1654,L8,L,D
37.597443,-94.113716,026,034,4550,3496,2026-04-06,1654,L8,H,D
37.597446,-94.113377,026,034,4551,3496,2026-04-06,1654,L8,H,D
37.597449,-94.113037,026,034,4552,3496,2026-04-06,1654,L8,H,D
37.597452,-94.112697,026,034,4553,3496,2026-04-06,1654,L8,H,D
37.597456,-94.112357,026,034,4554,3496,2026-04-06,1654,L8,H,D
37.597723,-94.112701,026,034,4553,3495,2026-04-06,1654,L8,L,D
37.597726,-94.112361,026,034,4554,3495,2026-04-06,1654,L8,H,D
37.614591,-93.438898,026,034,6536,3449,2026-04-06,1654,L8,H,D
37.614592,-93.438559,026,034,6537,3449,2026-04-06,1654,L8,H,D
37.614861,-93.4389,026,034,6536,3448,2026-04-06,1654,L8,L,D
37.614862,-93.43856,026,034,6537,3448,2026-04-06,1654,L8,H,D
37.619468,-94.731339,026,034,2734,3387,2026-04-06,1654,L8,M,D
37.619488,-94.72998,026,034,2738,3387,2026-04-06,1654,L8,H,D
37.619758,-94.729986,026,034,2738,3386,2026-04-06,1654,L8,H,D
37.620274,-94.731697,026,034,2733,3384,2026-04-06,1654,L8,H,D
37.620569,-94.730005,026,034,2738,3383,2026-04-06,1654,L8,H,D
37.620574,-94.729665,026,034,2739,3383,2026-04-06,1654,L8,L,D
37.620839,-94.730011,026,034,2738,3382,2026-04-06,1654,L8,H,D
37.627,-94.386465,026,034,3749,3376,2026-04-06,1654,L8,L,D
37.645828,-93.472408,026,034,6438,3333,2026-04-06,1654,L8,L,D
37.646677,-95.319518,026,034,1006,3249,2026-04-06,1654,L8,M,D
37.64696,-95.318847,026,034,1008,3248,2026-04-06,1654,L8,M,D
37.646967,-95.318507,026,034,1009,3248,2026-04-06,1654,L8,M,D
37.646974,-95.318167,026,034,1010,3248,2026-04-06,1654,L8,M,D
37.64698,-95.317828,026,034,1011,3248,2026-04-06,1654,L8,M,D
37.646987,-95.317488,026,034,1012,3248,2026-04-06,1654,L8,H,D
37.646994,-95.317148,026,034,1013,3248,2026-04-06,1654,L8,H,D
37.647,-95.316808,026,034,1014,3248,2026-04-06,1654,L8,M,D
37.647237,-95.318516,026,034,1009,3247,2026-04-06,1654,L8,M,D
37.647244,-95.318176,026,034,1010,3247,2026-04-06,1654,L8,H,D
37.64725,-95.317836,026,034,1011,3247,2026-04-06,1654,L8,H,D
37.647257,-95.317496,026,034,1012,3247,2026-04-06,1654,L8,H,D
37.647501,-95.318864,026,034,1008,3246,2026-04-06,1654,L8,M,D
37.647521,-95.317844,026,034,1011,3246,2026-04-06,1654,L8,H,D
37.647527,-95.317505,026,034,1012,3246,2026-04-06,1654,L8,H,D
37.647764,-95.319212,026,034,1007,3245,2026-04-06,1654,L8,M,D
37.648028,-95.31956,026,034,1006,3244,2026-04-06,1654,L8,M,D
37.649445,-95.316204,026,034,1016,3239,2026-04-06,1654,L8,H,D
37.658532,-94.777137,026,034,2602,3240,2026-04-06,1654,L8,H,D
37.658802,-94.777143,026,034,2602,3239,2026-04-06,1654,L8,M,D
37.659072,-94.77715,026,034,2602,3238,2026-04-06,1654,L8,H,D
37.659342,-94.777156,026,034,2602,3237,2026-04-06,1654,L8,H,D
37.67008,-93.790963,026,034,5502,3237,2026-04-06,1654,L8,H,D
37.67035,-93.790966,026,034,5502,3236,2026-04-06,1654,L8,H,D
37.675955,-95.143898,026,034,1525,3153,2026-04-06,1654,L8,H,D
37.675961,-95.143558,026,034,1526,3153,2026-04-06,1654,L8,H,D
37.676225,-95.143906,026,034,1525,3152,2026-04-06,1654,L8,H,D
37.676231,-95.143566,026,034,1526,3152,2026-04-06,1654,L8,H,D
37.695867,-93.532277,026,034,6263,3147,2026-04-06,1654,L8,H,D
37.696138,-93.532279,026,034,6263,3146,2026-04-06,1654,L8,H,D
37.747733,-93.322541,026,034,6880,2958,2026-04-06,1654,L8,H,D
37.747734,-93.3222,026,034,6881,2958,2026-04-06,1654,L8,L,D
37.747986,-93.328672,026,034,6862,2957,2026-04-06,1654,L8,H,D
37.747987,-93.328331,026,034,6863,2957,2026-04-06,1654,L8,H,D
37.761828,-95.089165,026,034,1693,2839,2026-04-06,1654,L8,L,D
37.761875,-95.101766,026,034,1656,2838,2026-04-06,1654,L8,M,D
37.761881,-95.101426,026,034,1657,2838,2026-04-06,1654,L8,L,D
37.762157,-95.101093,026,034,1658,2837,2026-04-06,1654,L8,M,D
37.762651,-95.088507,026,034,1695,2836,2026-04-06,1654,L8,L,D
37.762915,-95.088855,026,034,1694,2835,2026-04-06,1654,L8,H,D
37.762921,-95.088514,026,034,1695,2835,2026-04-06,1654,L8,H,D
37.762927,-95.088174,026,034,1696,2835,2026-04-06,1654,L8,M,D
37.762955,-95.101797,026,034,1656,2834,2026-04-06,1654,L8,L,D
37.763159,-95.105548,026,034,1645,2833,2026-04-06,1654,L8,H,D
37.763166,-94.881466,026,034,2303,2847,2026-04-06,1654,L8,M,D
37.763192,-95.088522,026,034,1695,2834,2026-04-06,1654,L8,H,D
37.763226,-95.101804,026,034,1656,2833,2026-04-06,1654,L8,H,D
37.763431,-94.881813,026,034,2302,2846,2026-04-06,1654,L8,H,D
37.763435,-95.105216,026,034,1646,2832,2026-04-06,1654,L8,H,D
37.763436,-94.881472,026,034,2303,2846,2026-04-06,1654,L8,H,D
37.763441,-95.104875,026,034,1647,2832,2026-04-06,1654,L8,H,D
37.763442,-94.881132,026,034,2304,2846,2026-04-06,1654,L8,H,D
37.763447,-94.880792,026,034,2305,2846,2026-04-06,1654,L8,H,D
37.763496,-95.101812,026,034,1656,2832,2026-04-06,1654,L8,H,D
37.763502,-95.101471,026,034,1657,2832,2026-04-06,1654,L8,H,D
37.763699,-95.105564,026,034,1645,2831,2026-04-06,1654,L8,H,D
37.763701,-94.88182,026,034,2302,2845,2026-04-06,1654,L8,H,D
37.763705,-95.105223,026,034,1646,2831,2026-04-06,1654,L8,H,D
37.763706,-94.881479,026,034,2303,2845,2026-04-06,1654,L8,H,D
37.763711,-95.104883,026,034,1647,2831,2026-04-06,1654,L8,H,D
37.763712,-94.881139,026,034,2304,2845,2026-04-06,1654,L8,H,D
37.763717,-94.880798,026,034,2305,2845,2026-04-06,1654,L8,H,D
37.763766,-95.101819,026,034,1656,2831,2026-04-06,1654,L8,H,D
37.763772,-95.101479,026,034,1657,2831,2026-04-06,1654,L8,H,D
37.763969,-95.105571,026,034,1645,2830,2026-04-06,1654,L8,M,D
37.763977,-94.881486,026,034,2303,2844,2026-04-06,1654,L8,H,D
37.763982,-94.881146,026,034,2304,2844,2026-04-06,1654,L8,H,D
37.763987,-94.880805,026,034,2305,2844,2026-04-06,1654,L8,H,D
37.764002,-95.088545,026,034,1695,2831,2026-04-06,1654,L8,M,D
37.764036,-95.101827,026,034,1656,2830,2026-04-06,1654,L8,M,D
37.764272,-95.088552,026,034,1695,2830,2026-04-06,1654,L8,M,D
37.764307,-95.101835,026,034,1656,2829,2026-04-06,1654,L8,H,D
37.764313,-95.101494,026,034,1657,2829,2026-04-06,1654,L8,H,D
37.764319,-95.101154,026,034,1658,2829,2026-04-06,1654,L8,L,D
37.764577,-95.101842,026,034,1656,2828,2026-04-06,1654,L8,M,D
37.764583,-95.101502,026,034,1657,2828,2026-04-06,1654,L8,H,D
37.764589,-95.101162,026,034,1658,2828,2026-04-06,1654,L8,H,D
37.764595,-95.100821,026,034,1659,2828,2026-04-06,1654,L8,H,D
37.764792,-95.104914,026,034,1647,2827,2026-04-06,1654,L8,M,D
37.764853,-95.10151,026,034,1657,2827,2026-04-06,1654,L8,H,D
37.764859,-95.101169,026,034,1658,2827,2026-04-06,1654,L8,H,D
37.764865,-95.100829,026,034,1659,2827,2026-04-06,1654,L8,H,D
37.765069,-95.104581,026,034,1648,2826,2026-04-06,1654,L8,M,D
37.765123,-95.101517,026,034,1657,2826,2026-04-06,1654,L8,H,D
37.765129,-95.101177,026,034,1658,2826,2026-04-06,1654,L8,H,D
37.765135,-95.100837,026,034,1659,2826,2026-04-06,1654,L8,H,D
37.765321,-95.10561,026,034,1645,2825,2026-04-06,1654,L8,H,D
37.765327,-95.105269,026,034,1646,2825,2026-04-06,1654,L8,H,D
37.765333,-95.104929,026,034,1647,2825,2026-04-06,1654,L8,M,D
37.765339,-95.104588,026,034,1648,2825,2026-04-06,1654,L8,M,D
37.765387,-95.101865,026,034,1656,2825,2026-04-06,1654,L8,H,D
37.765394,-95.101525,026,034,1657,2825,2026-04-06,1654,L8,H,D
37.7654,-95.101185,026,034,1658,2825,2026-04-06,1654,L8,H,D
37.765609,-95.104596,026,034,1648,2824,2026-04-06,1654,L8,H,D
37.765615,-95.104256,026,034,1649,2824,2026-04-06,1654,L8,M,D
37.765658,-95.101873,026,034,1656,2824,2026-04-06,1654,L8,H,D
37.765664,-95.101533,026,034,1657,2824,2026-04-06,1654,L8,H,D
37.76567,-95.101192,026,034,1658,2824,2026-04-06,1654,L8,H,D
37.76591,-95.102902,026,034,1653,2823,2026-04-06,1654,L8,H,D
37.765916,-95.102561,026,034,1654,2823,2026-04-06,1654,L8,H,D
37.765922,-95.102221,026,034,1655,2823,2026-04-06,1654,L8,H,D
37.765928,-95.101881,026,034,1656,2823,2026-04-06,1654,L8,H,D
37.765934,-95.10154,026,034,1657,2823,2026-04-06,1654,L8,H,D
37.767251,-95.088296,026,034,1696,2819,2026-04-06,1654,L8,L,D
37.767255,-95.103281,026,034,1652,2818,2026-04-06,1654,L8,H,D
37.767509,-95.088984,026,034,1694,2818,2026-04-06,1654,L8,H,D
37.767515,-95.088644,026,034,1695,2818,2026-04-06,1654,L8,M,D
37.767519,-95.103629,026,034,1651,2817,2026-04-06,1654,L8,H,D
37.767525,-95.103288,026,034,1652,2817,2026-04-06,1654,L8,H,D
37.767783,-95.103977,026,034,1650,2816,2026-04-06,1654,L8,H,D
37.767789,-95.103636,026,034,1651,2816,2026-04-06,1654,L8,H,D
37.767795,-95.103296,026,034,1652,2816,2026-04-06,1654,L8,H,D
37.768047,-95.104325,026,034,1649,2815,2026-04-06,1654,L8,H,D
37.768053,-95.103984,026,034,1650,2815,2026-04-06,1654,L8,H,D
37.768287,-95.106034,026,034,1644,2814,2026-04-06,1654,L8,M,D
37.768293,-95.105694,026,034,1645,2814,2026-04-06,1654,L8,H,D
37.768299,-95.105354,026,034,1646,2814,2026-04-06,1654,L8,M,D
37.768305,-95.105013,026,034,1647,2814,2026-04-06,1654,L8,M,D
37.768348,-95.10263,026,034,1654,2814,2026-04-06,1654,L8,M,D
37.768354,-95.10229,026,034,1655,2814,2026-04-06,1654,L8,H,D
37.768581,-95.10468,026,034,1648,2813,2026-04-06,1654,L8,M,D
37.768624,-95.102298,026,034,1655,2813,2026-04-06,1654,L8,H,D
37.76863,-95.101957,026,034,1656,2813,2026-04-06,1654,L8,M,D
37.768894,-95.102305,026,034,1655,2812,2026-04-06,1654,L8,H,D
37.7689,-95.101965,026,034,1656,2812,2026-04-06,1654,L8,H,D
37.769164,-95.102313,026,034,1655,2811,2026-04-06,1654,L8,H,D
37.76917,-95.101973,026,034,1656,2811,2026-04-06,1654,L8,H,D
37.769429,-95.102661,026,034,1654,2810,2026-04-06,1654,L8,H,D
37.769435,-95.102321,026,034,1655,2810,2026-04-06,1654,L8,H,D
37.769693,-95.103009,026,034,1653,2809,2026-04-06,1654,L8,H,D
37.769699,-95.102669,026,034,1654,2809,2026-04-06,1654,L8,H,D
37.769963,-95.103017,026,034,1653,2808,2026-04-06,1654,L8,H,D
37.770227,-95.103365,026,034,1652,2807,2026-04-06,1654,L8,H,D
37.770233,-95.103024,026,034,1653,2807,2026-04-06,1654,L8,H,D
37.770491,-95.103713,026,034,1651,2806,2026-04-06,1654,L8,H,D
37.770497,-95.103372,026,034,1652,2806,2026-04-06,1654,L8,H,D
37.770755,-95.104061,026,034,1650,2805,2026-04-06,1654,L8,M,D
37.770761,-95.10372,026,034,1651,2805,2026-04-06,1654,L8,H,D
37.771025,-95.104069,026,034,1650,2804,2026-04-06,1654,L8,H,D
37.771032,-95.103728,026,034,1651,2804,2026-04-06,1654,L8,H,D
37.771296,-95.104076,026,034,1650,2803,2026-04-06,1654,L8,H,D
37.771302,-95.103736,026,034,1651,2803,2026-04-06,1654,L8,H,D
37.771566,-95.104084,026,034,1650,2802,2026-04-06,1654,L8,H,D
37.771836,-95.104092,026,034,1650,2801,2026-04-06,1654,L8,H,D
37.7721,-95.10444,026,034,1649,2800,2026-04-06,1654,L8,H,D
37.772106,-95.104099,026,034,1650,2800,2026-04-06,1654,L8,H,D
37.77237,-95.104447,026,034,1649,2799,2026-04-06,1654,L8,M,D
37.772641,-95.104455,026,034,1649,2798,2026-04-06,1654,L8,H,D
37.772905,-95.104803,026,034,1648,2797,2026-04-06,1654,L8,H,D
37.772911,-95.104463,026,034,1649,2797,2026-04-06,1654,L8,M,D
37.773087,-95.09459,026,034,1678,2797,2026-04-06,1654,L8,M,D
37.774161,-94.782967,026,034,2593,2812,2026-04-06,1654,L8,H,D
37.774166,-94.782627,026,034,2594,2812,2026-04-06,1654,L8,H,D
37.774431,-94.782974,026,034,2593,2811,2026-04-06,1654,L8,H,D
37.774436,-94.782633,026,034,2594,2811,2026-04-06,1654,L8,H,D
37.774696,-94.783321,026,034,2592,2810,2026-04-06,1654,L8,M,D
37.774701,-94.78298,026,034,2593,2810,2026-04-06,1654,L8,H,D
37.774763,-95.091572,026,034,1687,2791,2026-04-06,1654,L8,M,D
37.774845,-93.85101,026,034,5329,2848,2026-04-06,1654,L8,H,D
37.774966,-94.783327,026,034,2592,2809,2026-04-06,1654,L8,H,D
37.774971,-94.782987,026,034,2593,2809,2026-04-06,1654,L8,H,D
37.775115,-93.851014,026,034,5329,2847,2026-04-06,1654,L8,H,D
37.775118,-93.850673,026,034,5330,2847,2026-04-06,1654,L8,H,D
37.775236,-94.783334,026,034,2592,2808,2026-04-06,1654,L8,H,D
37.775242,-94.782993,026,034,2593,2808,2026-04-06,1654,L8,M,D
37.778499,-93.343456,026,034,6819,2844,2026-04-06,1654,L8,L,D
37.778769,-93.343457,026,034,6819,2843,2026-04-06,1654,L8,H,D
37.782675,-94.053124,026,034,4736,2813,2026-04-06,1654,L8,H,D
37.784804,-93.312481,026,034,6910,2821,2026-04-06,1654,L8,L,D
37.785075,-93.312482,026,034,6910,2820,2026-04-06,1654,L8,H,D
37.785344,-93.312824,026,034,6909,2819,2026-04-06,1654,L8,H,D
37.785345,-93.312483,026,034,6910,2819,2026-04-06,1654,L8,M,D
37.785614,-93.312825,026,034,6909,2818,2026-04-06,1654,L8,H,D
37.785615,-93.312484,026,034,6910,2818,2026-04-06,1654,L8,H,D
37.786156,-93.312487,026,034,6910,2816,2026-04-06,1654,L8,H,D
37.788049,-93.312495,026,034,6910,2809,2026-04-06,1654,L8,L,D
37.788319,-93.312496,026,034,6910,2808,2026-04-06,1654,L8,L,D
37.789343,-94.76221,026,034,2655,2757,2026-04-06,1654,L8,H,D
37.790885,-95.019804,026,034,1899,2736,2026-04-06,1654,L8,H,D
37.790891,-95.019463,026,034,1900,2736,2026-04-06,1654,L8,H,D
37.793997,-95.011712,026,034,1923,2725,2026-04-06,1654,L8,M,D
37.794267,-95.011719,026,034,1923,2724,2026-04-06,1654,L8,H,D
37.797182,-95.015205,026,034,1913,2713,2026-04-06,1654,L8,M,D
37.797193,-95.014524,026,034,1915,2713,2026-04-06,1654,L8,H,D
37.797205,-95.013843,026,034,1917,2713,2026-04-06,1654,L8,M,D
37.797217,-95.013162,026,034,1919,2713,2026-04-06,1654,L8,M,D
37.797222,-95.012821,026,034,1920,2713,2026-04-06,1654,L8,H,D
37.797452,-95.015213,026,034,1913,2712,2026-04-06,1654,L8,M,D
37.797463,-95.014532,026,034,1915,2712,2026-04-06,1654,L8,M,D
37.797469,-95.014191,026,034,1916,2712,2026-04-06,1654,L8,M,D
37.797493,-95.012829,026,034,1920,2712,2026-04-06,1654,L8,H,D
37.797734,-95.014539,026,034,1915,2711,2026-04-06,1654,L8,M,D
37.797763,-95.012836,026,034,1920,2711,2026-04-06,1654,L8,M,D
37.799824,-94.335171,026,034,3909,2739,2026-04-06,1654,L8,H,D
37.812278,-94.937237,026,034,2143,2662,2026-04-06,1654,L8,M,D
37.812284,-94.936896,026,034,2144,2662,2026-04-06,1654,L8,M,D
37.812548,-94.937244,026,034,2143,2661,2026-04-06,1654,L8,H,D
37.812554,-94.936903,026,034,2144,2661,2026-04-06,1654,L8,H,D
37.819924,-94.327012,026,034,3934,2665,2026-04-06,1654,L8,H,D
37.819928,-94.326671,026,034,3935,2665,2026-04-06,1654,L8,H,D
37.820199,-94.326676,026,034,3935,2664,2026-04-06,1654,L8,H,D
37.820465,-94.327021,026,034,3934,2663,2026-04-06,1654,L8,L,D
37.820469,-94.32668,026,034,3935,2663,2026-04-06,1654,L8,H,D
37.820473,-94.32634,026,034,3936,2663,2026-04-06,1654,L8,L,D
37.820735,-94.327026,026,034,3934,2662,2026-04-06,1654,L8,H,D
37.820739,-94.326685,026,034,3935,2662,2026-04-06,1654,L8,H,D
37.821006,-94.327031,026,034,3934,2661,2026-04-06,1654,L8,H,D
37.82101,-94.32669,026,034,3935,2661,2026-04-06,1654,L8,H,D
37.821013,-94.326349,026,034,3936,2661,2026-04-06,1654,L8,H,D
37.821276,-94.327036,026,034,3934,2660,2026-04-06,1654,L8,H,D
37.82128,-94.326695,026,034,3935,2660,2026-04-06,1654,L8,H,D
37.821284,-94.326354,026,034,3936,2660,2026-04-06,1654,L8,H,D
37.821546,-94.327041,026,034,3934,2659,2026-04-06,1654,L8,H,D
37.82155,-94.3267,026,034,3935,2659,2026-04-06,1654,L8,H,D
37.821554,-94.326359,026,034,3936,2659,2026-04-06,1654,L8,H,D
37.827701,-93.428908,026,034,6569,2661,2026-04-06,1654,L8,L,D
37.828678,-94.107979,026,034,4577,2641,2026-04-06,1654,L8,L,D
37.828942,-94.108665,026,034,4575,2640,2026-04-06,1654,L8,L,D
37.828945,-94.108324,026,034,4576,2640,2026-04-06,1654,L8,M,D
37.828948,-94.107983,026,034,4577,2640,2026-04-06,1654,L8,H,D
37.830612,-94.839206,026,034,2432,2600,2026-04-06,1654,L8,L,D
37.830618,-94.838865,026,034,2433,2600,2026-04-06,1654,L8,L,D
37.830623,-94.838524,026,034,2434,2600,2026-04-06,1654,L8,L,D
37.830628,-94.838183,026,034,2435,2600,2026-04-06,1654,L8,H,D
37.830634,-94.837843,026,034,2436,2600,2026-04-06,1654,L8,H,D
37.830639,-94.837502,026,034,2437,2600,2026-04-06,1654,L8,H,D
37.830872,-94.839894,026,034,2430,2599,2026-04-06,1654,L8,M,D
37.830877,-94.839553,026,034,2431,2599,2026-04-06,1654,L8,H,D
37.830883,-94.839212,026,034,2432,2599,2026-04-06,1654,L8,H,D
37.830888,-94.838872,026,034,2433,2599,2026-04-06,1654,L8,H,D
37.830893,-94.838531,026,034,2434,2599,2026-04-06,1654,L8,H,D
37.830899,-94.83819,026,034,2435,2599,2026-04-06,1654,L8,H,D
37.830904,-94.837849,026,034,2436,2599,2026-04-06,1654,L8,H,D
37.830909,-94.837509,026,034,2437,2599,2026-04-06,1654,L8,H,D
37.830915,-94.837168,026,034,2438,2599,2026-04-06,1654,L8,H,D
37.831142,-94.8399,026,034,2430,2598,2026-04-06,1654,L8,H,D
37.831148,-94.83956,026,034,2431,2598,2026-04-06,1654,L8,H,D
37.831169,-94.838197,026,034,2435,2598,2026-04-06,1654,L8,H,D
37.831174,-94.837856,026,034,2436,2598,2026-04-06,1654,L8,H,D
37.83118,-94.837515,026,034,2437,2598,2026-04-06,1654,L8,H,D
37.831407,-94.840248,026,034,2429,2597,2026-04-06,1654,L8,M,D
37.831413,-94.839907,026,034,2430,2597,2026-04-06,1654,L8,H,D
37.831439,-94.838203,026,034,2435,2597,2026-04-06,1654,L8,H,D
37.831444,-94.837863,026,034,2436,2597,2026-04-06,1654,L8,H,D
37.83145,-94.837522,026,034,2437,2597,2026-04-06,1654,L8,M,D
37.831667,-94.840936,026,034,2427,2596,2026-04-06,1654,L8,H,D
37.831672,-94.840595,026,034,2428,2596,2026-04-06,1654,L8,H,D
37.831677,-94.840255,026,034,2429,2596,2026-04-06,1654,L8,H,D
37.831683,-94.839914,026,034,2430,2596,2026-04-06,1654,L8,H,D
37.831693,-94.839232,026,034,2432,2596,2026-04-06,1654,L8,H,D
37.831699,-94.838892,026,034,2433,2596,2026-04-06,1654,L8,H,D
37.831704,-94.838551,026,034,2434,2596,2026-04-06,1654,L8,M,D
37.831937,-94.840943,026,034,2427,2595,2026-04-06,1654,L8,H,D
37.831942,-94.840602,026,034,2428,2595,2026-04-06,1654,L8,H,D
37.831948,-94.840261,026,034,2429,2595,2026-04-06,1654,L8,H,D
37.831953,-94.839921,026,034,2430,2595,2026-04-06,1654,L8,M,D
37.831969,-94.838898,026,034,2433,2595,2026-04-06,1654,L8,M,D
37.83199,-94.837535,026,034,2437,2595,2026-04-06,1654,L8,M,D
37.832213,-94.840609,026,034,2428,2594,2026-04-06,1654,L8,H,D
37.832218,-94.840268,026,034,2429,2594,2026-04-06,1654,L8,M,D
37.832483,-94.840616,026,034,2428,2593,2026-04-06,1654,L8,H,D
37.832488,-94.840275,026,034,2429,2593,2026-04-06,1654,L8,H,D
37.832494,-94.839934,026,034,2430,2593,2026-04-06,1654,L8,H,D
37.832748,-94.840963,026,034,2427,2592,2026-04-06,1654,L8,H,D
37.832753,-94.840622,026,034,2428,2592,2026-04-06,1654,L8,H,D
37.832759,-94.840281,026,034,2429,2592,2026-04-06,1654,L8,H,D
37.832764,-94.839941,026,034,2430,2592,2026-04-06,1654,L8,H,D
37.833018,-94.84097,026,034,2427,2591,2026-04-06,1654,L8,H,D
37.833023,-94.840629,026,034,2428,2591,2026-04-06,1654,L8,H,D
37.833029,-94.840288,026,034,2429,2591,2026-04-06,1654,L8,H,D
37.833034,-94.839947,026,034,2430,2591,2026-04-06,1654,L8,H,D
37.833288,-94.840976,026,034,2427,2590,2026-04-06,1654,L8,M,D
37.833304,-94.839954,026,034,2430,2590,2026-04-06,1654,L8,H,D
37.833575,-94.839961,026,034,2430,2589,2026-04-06,1654,L8,H,D
37.83358,-94.83962,026,034,2431,2589,2026-04-06,1654,L8,H,D
37.83384,-94.840308,026,034,2429,2588,2026-04-06,1654,L8,M,D
37.833845,-94.839968,026,034,2430,2588,2026-04-06,1654,L8,H,D
37.833856,-94.839286,026,034,2432,2588,2026-04-06,1654,L8,M,D
37.833861,-94.838945,026,034,2433,2588,2026-04-06,1654,L8,M,D
37.837086,-93.372707,026,034,6734,2627,2026-04-06,1654,L8,H,D
37.837356,-93.372708,026,034,6734,2626,2026-04-06,1654,L8,L,D
37.840781,-93.310671,026,034,6916,2614,2026-04-06,1654,L8,H,D
37.846175,-94.439999,026,034,3604,2563,2026-04-06,1654,L8,L,D
37.860326,-93.917813,026,034,5136,2530,2026-04-06,1654,L8,H,D
37.860329,-93.917472,026,034,5137,2530,2026-04-06,1654,L8,H,D
37.860597,-93.917817,026,034,5136,2529,2026-04-06,1654,L8,M,D
37.860599,-93.917476,026,034,5137,2529,2026-04-06,1654,L8,H,D
37.860846,-93.920548,026,034,5128,2528,2026-04-06,1654,L8,H,D
37.860848,-93.920207,026,034,5129,2528,2026-04-06,1654,L8,H,D
37.888872,-94.02973,026,034,4809,2421,2026-04-06,1654,L8,H,D
37.898542,-93.612555,026,034,6032,2396,2026-04-06,1654,L8,H,D
37.900005,-95.248982,026,034,1236,2317,2026-04-06,1654,L8,H,D
37.902943,-94.685073,026,034,2889,2341,2026-04-06,1654,L8,H,D
37.902948,-94.684732,026,034,2890,2341,2026-04-06,1654,L8,H,D
37.902953,-94.684391,026,034,2891,2341,2026-04-06,1654,L8,M,D
37.903031,-94.678934,026,034,2907,2341,2026-04-06,1654,L8,M,D
37.903036,-94.678592,026,034,2908,2341,2026-04-06,1654,L8,M,D
37.903204,-94.685762,026,034,2887,2340,2026-04-06,1654,L8,M,D
37.903209,-94.685421,026,034,2888,2340,2026-04-06,1654,L8,H,D
37.903214,-94.68508,026,034,2889,2340,2026-04-06,1654,L8,H,D
37.903219,-94.684738,026,034,2890,2340,2026-04-06,1654,L8,H,D
37.903224,-94.684397,026,034,2891,2340,2026-04-06,1654,L8,H,D
37.903297,-94.679281,026,034,2906,2340,2026-04-06,1654,L8,M,D
37.903302,-94.67894,026,034,2907,2340,2026-04-06,1654,L8,H,D
37.903306,-94.678599,026,034,2908,2340,2026-04-06,1654,L8,H,D
37.903311,-94.678258,026,034,2909,2340,2026-04-06,1654,L8,M,D
37.903479,-94.685427,026,034,2888,2339,2026-04-06,1654,L8,H,D
37.903484,-94.685086,026,034,2889,2339,2026-04-06,1654,L8,H,D
37.903489,-94.684745,026,034,2890,2339,2026-04-06,1654,L8,H,D
37.903494,-94.684403,026,034,2891,2339,2026-04-06,1654,L8,H,D
37.903572,-94.678946,026,034,2907,2339,2026-04-06,1654,L8,M,D
37.903577,-94.678605,026,034,2908,2339,2026-04-06,1654,L8,M,D
37.903754,-94.685092,026,034,2889,2338,2026-04-06,1654,L8,H,D
37.903759,-94.684751,026,034,2890,2338,2026-04-06,1654,L8,H,D
